section,address,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath,id
2017Q1,臺北市松山區南京東路四段121~150號,25.0518792,121.5547942,481.3372889091739,210922,0,438.2,0,0,0,1,7,2016-11-09,1980-06-20,2,14,1,2,FALSE,TRUE,FALSE,0,0,0,15034
2017Q1,臺北市信義區和平東路三段151~180號,25.0241941,121.5530874,385.12212425255905,38e3,1,98.67,0,0,1,0,10,2016-11-25,2008-02-05,6,14,10,1,TRUE,TRUE,TRUE,3,1,1,15035
2017Q1,臺北市信義區和平東路三段361~390號,25.0203424,121.5570866,451.75280086736535,5e4,1,110.68,0,0,2,0,10,2016-11-29,NA,1,4,3,1,TRUE,FALSE,FALSE,1,1,1,15036
2017Q1,臺北市信義區信義路五段91~120號,25.0326825,121.5651137,478.049557804159,6e4,1,125.51,0,0,1,1,10,2016-11-22,2009-07-02,3,19,10,1,TRUE,TRUE,TRUE,2,1,1,15037
2017Q1,臺北市信義區基隆路一段172巷1~30號,25.043104,121.5646621,505.7032084059111,9e4,2,177.97,0,0,1,0,10,2016-11-18,NA,8,14,10,1,TRUE,TRUE,TRUE,2,2,2,15038
2017Q1,臺北市北投區中央北路四段515巷31~60號,25.1267765,121.4694104,264.29777549372295,36e3,1,136.20999999999998,0,0,1,1,1,2016-11-18,2013-11-29,12,14,10,-1,TRUE,TRUE,TRUE,2,2,1,15039
2017Q1,臺北市士林區天母東路61~90號,25.118234,121.533898,469.3733865289838,6e4,2,127.83,0,0,1,0,6,2016-11-04,1985-05-08,5,7,6,1,TRUE,TRUE,TRUE,3,2,2,15040
2017Q1,臺北市士林區天母東路91~120號,25.1181687,121.5357737,481.6955684007707,65e3,2,134.94,0,0,1,1,6,2016-12-06,1984-10-30,6,7,6,1,TRUE,TRUE,TRUE,4,2,2,15041
2017Q1,臺北市北投區自強街121~150號,25.1110043,121.515655,364.9198372816463,61e3,2,167.16,0,0,1,0,1,2016-12-06,2009-08-17,8,14,10,1,TRUE,TRUE,TRUE,3,2,2,15042
2017Q1,臺北市士林區中山北路七段14巷31~60號,25.1192475,121.5326102,398.60849398463546,55e3,1,137.98,0,0,1,0,6,2016-11-11,1977-09-01,1,7,3,1,TRUE,TRUE,FALSE,0,1,1,15043
2017Q1,臺北市北投區三合街一段82巷91~120號,25.1269474,121.505345,289.4094238943656,32e3,2,110.57,0,0,1,1,1,2016-11-04,2015-07-08,9,9,6,1,TRUE,TRUE,FALSE,3,2,2,15044
2017Q1,臺北市大安區臥龍街301~330號,25.0169789,121.55974,406.9393874491326,38e3,1,93.38,0,0,1,1,2,2016-11-07,2010-05-13,12,13,10,1,TRUE,TRUE,TRUE,2,2,1,15045
2017Q1,臺北市大安區瑞安街208巷31~60號,25.0294674,121.5405555,791.4970601537766,35e3,1,44.22,44.22,0,1,0,2,2016-12-06,2015-05-11,6,7,6,1,TRUE,TRUE,TRUE,0,1,1,15046
2017Q1,臺北市大安區瑞安街208巷31~60號,25.0294674,121.5405555,710.7540173053152,46e3,1,64.72,64.72,0,1,0,2,2016-12-06,2015-05-11,2,7,6,1,TRUE,TRUE,TRUE,1,1,1,15047
2017Q1,臺北市中正區汀州路二段271~300號,25.0222336,121.5241798,315.71722717913525,23e3,1,72.85,0,0,1,0,12,2016-11-11,NA,3,6,6,1,TRUE,TRUE,FALSE,2,1,1,15048
2017Q1,臺北市中正區和平西路一段31~60號,25.0268403,121.5210167,461.1166500498505,18500,1,40.12,0,0,1,0,12,2016-11-20,2008-05-13,5,14,8,1,TRUE,TRUE,FALSE,1,1,1,15049
2017Q1,臺北市士林區芝玉路一段197巷1~30號,25.1075269,121.5334271,430.73232817701194,87990,2,204.28,0,0,1,1,6,2016-11-25,2011-07-20,5,14,10,1,TRUE,TRUE,TRUE,3,2,2,15050
2017Q1,臺北市北投區東華街一段481~510號,25.1131317,121.5167749,262.7604427945554,78568,2,299.01,0,0,1,1,1,2016-12-02,2006-07-20,11,14,10,1,TRUE,TRUE,TRUE,4,2,2,15051
2017Q1,臺北市大安區忠孝東路三段216巷4弄1~30號,25.0412947,121.5398856,396.9912244045133,28500,0,71.78999999999998,0,0,1,0,2,2016-11-29,1987-04-23,1,14,10,2,FALSE,TRUE,FALSE,0,0,0,15052
2017Q1,臺北市信義區逸仙路1~30號,25.03904,121.5615368,666.000666000666,6e4,1,90.09,0,0,1,0,10,2016-11-25,NA,1,12,3,2,TRUE,TRUE,FALSE,1,1,1,15053
2017Q1,臺北市大安區和平東路三段464巷1~30號,25.0271164,121.5467498,221.53476497972667,44256,2,199.77,0,0,1,0,2,2016-11-23,2002-07-04,2,14,10,1,TRUE,TRUE,TRUE,3,2,2,15054
2017Q1,臺北市北投區東華街一段361~390號,25.1096115,121.5191835,477.6309504855914,3e4,1,62.81,0,0,1,0,1,2016-11-28,2015-06-30,6,11,10,1,TRUE,TRUE,TRUE,2,1,1,15055
2017Q1,臺北市士林區中山北路五段829巷31~60號,25.1012983,121.524226,425.1248804336274,12e4,2,282.27,0,0,1,2,6,2016-11-21,2009-01-16,9,12,10,1,TRUE,TRUE,TRUE,4,2,2,15056
2017Q1,臺北市北投區裕民二路61~90號,25.1143813,121.5164072,387.9540274477474,8e4,2,206.21,0,0,1,0,1,2016-12-01,2013-11-08,17,19,10,-1,TRUE,TRUE,TRUE,2,2,2,15057
2017Q1,臺北市士林區中山北路六段211~240號,25.1083439,121.525036,385.5050115651503,95e3,2,246.43,0,0,1,1,6,2016-11-23,2004-05-18,5,14,10,1,TRUE,TRUE,TRUE,4,2,2,15058
2017Q1,臺北市北投區東華街一段481~510號,25.1131317,121.5167749,310.32137391600065,73e3,2,235.24,0,0,1,1,1,2016-11-24,2005-11-11,14,14,10,1,TRUE,TRUE,TRUE,4,2,2,15059
2017Q1,臺北市士林區士東路2巷1~30號,25.1115847,121.5261832,295.80845007534737,53e3,2,179.17000000000004,0,0,1,0,6,2016-12-01,2003-11-06,3,10,6,1,TRUE,TRUE,TRUE,3,2,2,15060
2017Q1,臺北市士林區中山北路五段541~570號,25.0946127,121.5279193,589.6542481908335,66e3,0,111.93,0,0,1,0,6,2016-11-16,2001-12-28,1,5,5,-1,FALSE,FALSE,FALSE,0,0,0,15061
2017Q1,臺北市士林區福華路151~180號,25.1032721,121.522155,234.8433347753538,38e3,2,161.81,0,0,1,0,6,2016-11-29,1990-08-29,5,9,6,1,TRUE,TRUE,FALSE,3,2,2,15062
2017Q1,臺北市北投區中央北路三段40巷34弄1~30號,25.1395359,121.4850091,197.8992236261227,39e3,2,197.07,0,0,1,1,1,2016-12-05,2012-07-31,15,21,10,1,TRUE,TRUE,FALSE,4,2,2,15063
2017Q1,臺北市中正區仁愛路二段9巷1~30號,25.0387719,121.5263895,460.9711124769515,15e3,1,32.54,0,0,1,0,12,2016-11-23,2008-11-14,3,7,8,1,TRUE,TRUE,FALSE,1,1,1,15064
2017Q1,臺北市大同區歸綏街160巷1~30號,25.057893,121.51408,438.5964912280702,19500,1,44.46,0,0,1,0,3,2016-11-30,1996-05-30,5,13,8,1,TRUE,TRUE,FALSE,1,1,1,15065
2017Q1,臺北市南港區研究院路二段61巷1~30號,25.0440034,121.6164942,162.9246969998013,41e3,2,251.65,0,0,1,1,4,2016-11-25,2013-12-30,7,18,10,1,TRUE,TRUE,TRUE,3,2,2,15066
2017Q1,臺北市信義區中坡南路22巷1~30號,25.043256,121.58276,155.83989501312337,19e3,2,121.92,0,0,1,0,10,2016-10-28,NA,1,5,5,2,TRUE,FALSE,FALSE,3,2,2,15067
2017Q1,臺北市南港區重陽路541~570號,25.0628267,121.6138694,213.67521367521368,2e4,0,93.6,0,0,1,1,4,2016-11-08,2007-12-27,1,7,6,1,FALSE,TRUE,FALSE,0,0,0,15068
2017Q1,臺北市南港區經貿二路235巷31~60號,25.0599528,121.6152961,165.67263088137844,5e4,2,301.7999999999999,0,0,1,2,4,2016-11-14,2014-12-04,5,21,10,1,TRUE,TRUE,TRUE,3,2,2,15069
2017Q1,臺北市松山區南京東路四段53巷7弄1~30號,25.0527614,121.5509971,397.9307600477517,3e4,1,75.39,0,0,1,0,7,2016-11-25,1976-08-19,4,7,6,1,TRUE,TRUE,TRUE,2,1,1,15070
2017Q1,臺北市南港區經貿二路157巷36弄91~120號,25.0623546,121.6144649,233.4820183997769,67e3,2,286.9600000000001,0,0,1,2,4,2016-11-24,2014-03-06,15,21,10,1,TRUE,TRUE,TRUE,3,2,2,15071
2017Q1,臺北市南港區重陽路451~480號,25.0594639,121.61015,360.5075946933282,75e3,2,208.04,0,0,1,2,4,2016-11-29,2010-04-19,5,15,10,1,TRUE,TRUE,TRUE,3,2,2,15072
2017Q1,臺北市信義區忠孝東路五段61~90號,25.0413149,121.5666922,952.8923322794706,274271,0,287.83,0,0,0,0,10,2016-11-15,2015-04-15,12,46,1,-1,FALSE,TRUE,FALSE,0,0,0,15073
2017Q1,臺北市松山區南京東路四段1~30號,25.0519742,121.5495307,635.2459221768435,253533,0,399.11,0,0,1,0,7,2016-11-28,1989-12-01,2,15,1,2,FALSE,TRUE,FALSE,1,0,0,15074
2017Q1,臺北市中山區德惠街1~30號,25.066913,121.5230068,551.2071436445817,5e4,1,90.71,0,0,1,0,11,2016-11-22,2015-12-21,11,13,10,1,TRUE,TRUE,TRUE,2,1,1,15075
2017Q1,臺北市中山區雙城街13巷1~30號,25.06417,121.5245646,518.8336619279859,5e4,1,96.37,0,0,1,0,11,2016-11-24,2005-12-07,3,14,10,1,TRUE,TRUE,TRUE,2,2,1,15076
2017Q1,臺北市中山區中山北路二段121~150號,25.0612094,121.5231156,552.5130335614207,271306,4,491.04,0,0,1,1,11,2016-11-28,2014-12-22,1,17,10,1,TRUE,TRUE,TRUE,3,2,4,15077
2017Q1,臺北市內湖區成功路二段323巷31~60號,25.0707785,121.5885579,370.81055383884006,78e3,2,210.35,0,0,1,0,5,2016-11-29,2015-10-06,3,14,10,1,TRUE,TRUE,TRUE,3,2,2,15078
2017Q1,臺北市內湖區瑞光路151~180號,25.0731353,121.5798336,504.7171642660248,13e4,0,257.57,114.25,1,1,2,5,2016-11-29,2002-06-19,1,9,2,2,FALSE,TRUE,TRUE,0,0,0,15079
2017Q1,臺北市中山區敬業二路69巷1~30號,25.0821405,121.5533893,389.85468037412073,100871,2,258.74,0,0,1,1,11,2016-12-02,2010-04-30,1,11,10,-1,TRUE,TRUE,TRUE,4,2,2,15080
2017Q1,臺北市中山區明水路631~660號,25.0826159,121.5511139,408.63027133050014,25e3,1,61.18000000000001,0,0,1,0,11,2016-11-28,2007-05-03,5,9,8,2,TRUE,TRUE,TRUE,1,1,1,15081
2017Q1,臺北市中山區錦州街1~30號,25.0604349,121.5238947,211.41649048625794,25e3,2,118.25,0,0,1,0,11,2016-11-22,1993-11-30,6,8,6,2,TRUE,TRUE,FALSE,3,2,2,15082
2017Q1,臺北市中山區復興北路391~420號,25.0617911,121.5444188,520.4538357447694,5e4,1,96.07,0,0,1,0,11,2016-11-25,1986-11-25,5,18,10,1,TRUE,TRUE,TRUE,2,1,1,15083
2017Q1,臺北市內湖區康寧路三段70巷61~90號,25.0682379,121.6098643,294.5714686491795,42e3,2,142.57999999999996,0,0,1,0,5,2016-11-27,2007-07-10,2,12,10,1,TRUE,TRUE,TRUE,3,2,2,15084
2017Q1,臺北市中山區松江路100巷1~30號,25.0511649,121.5322451,739.4366197183099,31500,1,42.6,0,0,0,0,11,2016-12-02,1982-12-09,5,6,6,1,TRUE,FALSE,TRUE,1,1,1,15085
2017Q1,臺北市中山區復興北路271~300號,25.0584949,121.5440649,374.60198539052254,4e4,2,106.78,0,0,1,0,11,2016-10-28,1983-03-09,14,14,10,1,TRUE,FALSE,TRUE,3,2,2,15086
2017Q1,臺北市中山區復興北路391~420號,25.0617911,121.5444188,398.35677828955556,32e3,1,80.33,0,0,1,0,11,2016-11-22,1986-11-25,6,18,10,1,TRUE,FALSE,TRUE,2,2,1,15087
2017Q1,臺北市中山區敬業一路128巷31~60號,25.0835056,121.5534434,548.2456140350878,22500,1,41.04,0,0,1,0,11,2016-11-26,2007-09-12,4,7,8,2,TRUE,TRUE,TRUE,1,1,1,15088
2017Q1,臺北市中山區明水路451~480號,25.077582,121.55021,147.39117618158593,3e4,0,203.54,0,0,1,0,11,2016-11-24,1994-02-23,1,11,10,2,FALSE,TRUE,FALSE,0,0,0,15089
2017Q1,臺北市中山區明水路451~480號,25.077582,121.55021,421.91549635344467,7e4,0,165.91,0,0,1,0,11,2016-11-24,1994-02-23,1,11,3,2,FALSE,TRUE,FALSE,0,0,0,15090
2017Q1,臺北市中山區新生北路二段31~60號,25.0542013,121.5278274,291.7341977309562,18e3,1,61.7,0,0,1,0,11,2016-12-08,1996-07-18,11,17,10,1,TRUE,TRUE,TRUE,1,2,1,15091
2017Q1,臺北市內湖區金莊路61~90號,25.0634772,121.5871663,222.80161175634038,47e3,0,210.95,0,0,1,0,5,2016-11-24,2010-05-12,4,14,10,2,FALSE,TRUE,FALSE,0,0,0,15092
2017Q1,臺北市中山區明水路631~660號,25.0826159,121.5511139,451.8664047151277,23e3,1,50.9,0,0,1,0,11,2016-11-23,2000-06-28,3,9,8,1,TRUE,TRUE,FALSE,1,1,1,15093
2017Q1,臺北市中山區新生北路二段68巷1~30號,25.056545,121.5260897,663.03740926856506,47500,1,71.64,0,0,1,0,11,2016-11-20,2008-12-29,6,13,10,1,TRUE,TRUE,TRUE,2,2,1,15094
2017Q1,臺北市中山區中山北路二段93巷1~30號,25.0594195,121.5233012,703.8948850305019,3e4,1,42.62000000000001,0,0,1,0,11,2016-11-26,2005-08-03,6,12,8,2,TRUE,TRUE,TRUE,1,1,1,15095
2017Q1,臺北市中山區中山北路二段72巷1~30號,25.0571196,121.5224132,510.4273005687619,35e3,1,68.57,0,0,1,0,11,2016-12-01,2008-04-29,7,10,6,1,TRUE,TRUE,TRUE,2,2,1,15096
2017Q1,臺北市中山區松江路184巷26弄1~30號,25.0566309,121.5308609,379.3918733161049,69e3,2,181.87,0,0,1,0,11,2016-12-01,2008-11-28,5,14,10,1,TRUE,TRUE,TRUE,4,2,2,15097
2017Q1,臺北市中山區中山北路一段121巷1~30號,25.051326,121.522739,416.9446297531688,2e5,0,479.68,0,0,2,0,11,2016-12-05,1974-11-13,1,6,3,2,FALSE,FALSE,FALSE,0,0,0,15098
2017Q1,臺北市內湖區環山路一段1~30號,25.0826777,121.5656678,394.1533913614714,12e4,2,304.4500000000001,0,0,1,2,5,2016-12-02,2009-10-07,3,24,10,1,TRUE,TRUE,TRUE,4,2,2,15099
2017Q1,臺北市內湖區瑞光路478巷1~30號,25.0781572,121.5691,385.31254970574196,484492,0,1257.4,198.83,1,4,9,5,2016-12-06,2001-09-28,7,9,2,3,FALSE,FALSE,TRUE,0,0,0,15100
2017Q1,臺北市松山區敦化南路一段100巷7弄1~30號,25.0456638,121.5480694,735.5148604022816,49e3,0,66.62,0,0,1,1,7,2016-11-27,NA,1,2,3,-1,FALSE,FALSE,TRUE,0,0,0,15101
2017Q1,臺北市松山區敦化北路61~90號,25.0536661,121.55173,407.3328592606877,337960,0,829.69,0,0,0,0,7,2016-12-02,2010-05-31,12,14,1,-1,FALSE,TRUE,FALSE,0,0,0,15102
2017Q1,臺北市信義區基隆路二段79巷30弄1~30號,25.0296957,121.5593345,395.1944356623459,25e3,1,63.26,12.79,0,1,0,10,2016-11-22,2009-04-20,4,10,6,1,TRUE,FALSE,FALSE,1,1,1,15103
2017Q1,臺北市松山區八德路四段661~690號,25.0502087,121.5756857,266.2929222144359,38e3,2,142.7,0,0,1,0,7,2016-11-11,2006-04-24,12,12,10,1,TRUE,TRUE,FALSE,4,2,2,15104
2017Q1,臺北市松山區南京東路三段331~360號,25.0520055,121.5473331,200.82520904078578,55e3,0,273.87,0,1,1,0,7,2016-11-14,1978-01-20,6,12,1,2,FALSE,TRUE,FALSE,0,0,0,15105
2017Q1,臺北市松山區南京東路四段91~120號,25.0518593,121.5542039,352.3166023166023,73e3,0,207.2,161.01,1,1,0,7,2016-11-28,1982-04-29,4,12,1,2,FALSE,TRUE,TRUE,0,0,0,15106
2017Q1,臺北市信義區光復南路511~540號,25.03202,121.5576402,501.4625992478061,24e3,1,47.86,0,0,1,0,10,2016-12-05,2000-11-24,13,13,8,2,TRUE,TRUE,TRUE,1,1,1,15107
2017Q1,臺北市信義區基隆路一段121~150號,25.0447812,121.5669716,348.7966515521451,3e4,0,86.01,0,0,1,0,10,2016-11-14,2006-01-26,1,13,7,-1,FALSE,TRUE,FALSE,0,0,0,15108
2017Q1,臺北市南港區南港路二段1~30號,25.054128,121.595969,289.01734104046244,36e3,0,124.56,0,0,1,0,4,2016-12-05,1975-12-16,1,4,2,5,FALSE,FALSE,FALSE,0,0,0,15109
2017Q1,臺北市萬華區西寧南路121~150號,25.044641,121.506596,345.4708768050852,5e4,2,144.73000000000005,0,0,1,0,8,2016-12-07,2012-03-20,13,27,10,1,TRUE,TRUE,TRUE,2,1,2,15110
2017Q1,臺北市大同區天水路31~60號,25.053188,121.513399,349.8856143183959,26e3,1,74.31,0,0,1,0,3,2016-12-01,2007-09-19,2,11,10,1,TRUE,TRUE,TRUE,1,1,1,15111
2017Q1,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,472.70148900969036,4e4,1,84.62,0,0,1,0,3,2016-12-01,2009-07-24,16,18,10,1,TRUE,TRUE,TRUE,1,2,1,15112
2017Q1,臺北市士林區基河路1~30號,25.0863232,121.5250421,642.7604871447903,38e3,2,59.12,0,0,1,0,6,2016-11-25,2004-12-31,7,11,10,-1,TRUE,TRUE,TRUE,2,1,2,15113
2017Q1,臺北市北投區石牌路二段348巷1~30號,25.1229853,121.5249893,261.5649054629699,35e3,2,133.81,0,0,1,1,1,2016-12-05,1993-12-31,5,6,6,1,TRUE,TRUE,TRUE,3,2,2,15114
2017Q1,臺北市大安區永康街31~60號,25.0310459,121.5295862,2799.5520716685332,25e3,0,8.93,0,0,1,0,2,2016-11-15,1970-04-17,1,4,3,1,FALSE,FALSE,TRUE,0,0,0,15115
2017Q1,臺北市大安區忠孝東路四段151~180號,25.0417021,121.5497931,353.2182103610675,27e3,1,76.44,0,0,1,0,2,2016-11-30,NA,5,14,10,1,TRUE,TRUE,FALSE,2,1,1,15116
2017Q1,臺北市萬華區內江街121~150號,25.041918,121.500497,233.47817627602308,36e3,2,154.19,0,0,1,0,8,2016-12-03,2015-02-10,3,18,10,1,TRUE,TRUE,FALSE,4,2,2,15117
2017Q1,臺北市中正區和平西路一段55巷1~30號,25.0269987,121.5199051,441.2489728841413,53700,2,121.7,0,0,1,0,12,2016-11-25,2010-09-03,6,7,6,1,TRUE,TRUE,TRUE,2,2,2,15118
2017Q1,臺北市中正區寧波東街24巷1~30號,25.032753,121.5200025,245.5795677799607,2e4,1,81.44,0,0,1,0,12,2016-12-02,1985-10-22,12,12,10,-1,TRUE,TRUE,TRUE,2,1,1,15119
2017Q1,臺北市中正區寧波東街9巷1~30號,25.032753,121.5200025,425.3673627223511,11e3,1,25.86,0,0,1,0,12,2016-12-01,1999-10-28,4,6,8,1,TRUE,TRUE,FALSE,1,1,1,15120
2017Q1,臺北市大安區復興南路一段271~300號,25.0357947,121.5438468,285.28997967797403,36500,1,127.94,0,0,1,0,2,2016-11-05,NA,4,12,1,2,TRUE,FALSE,FALSE,2,1,1,15121
2017Q1,臺北市北投區裕民二路61~90號,25.1143813,121.5164072,519.376747902517,52e3,1,100.12,0,0,1,0,1,2016-12-04,2013-11-08,7,19,10,-1,TRUE,TRUE,TRUE,2,2,1,15122
2017Q1,臺北市士林區忠誠路二段181~210號,25.1163995,121.5339561,522.769745254254,212600,4,406.68,0,0,1,1,6,2016-11-15,1995-11-03,21,26,10,1,TRUE,TRUE,FALSE,5,3,4,15123
2017Q1,臺北市北投區明德路271~300號,25.1145719,121.5222782,200.89090750283867,23e3,2,114.49,0,0,1,0,1,2016-11-06,1976-09-22,5,5,5,1,TRUE,FALSE,TRUE,3,2,2,15124
2017Q1,臺北市中正區中華路一段1~30號,25.0475499,121.5106925,469.87749622419864,28e3,1,59.59,0,0,1,0,12,2016-11-22,2015-12-14,4,15,10,1,TRUE,TRUE,TRUE,2,1,1,15125
2017Q1,臺北市中正區仁愛路二段31~60號,25.0385658,121.5279646,446.927374301676,16e3,1,35.8,0,0,1,0,12,2016-11-15,1995-07-24,8,9,6,1,TRUE,TRUE,TRUE,1,0,1,15126
2017Q1,臺北市大同區五原路1~30號,25.0566201,121.5176173,412.20115416323165,5e4,2,121.3,0,0,1,0,3,2016-11-30,2009-12-16,1,14,10,1,TRUE,TRUE,FALSE,3,2,2,15127
2017Q1,臺北市大同區南京西路61~90號,25.0530963,121.5191378,470.55660123689165,7e4,2,148.76,0,0,0,0,3,2016-11-28,1998-01-19,8,12,1,-1,TRUE,TRUE,TRUE,3,1,2,15128
2017Q1,臺北市信義區基隆路一段91~120號,25.0460559,121.567719,137.9745338431821,35e3,0,253.67,0,0,1,0,10,2016-11-14,1999-11-10,1,10,6,-1,FALSE,TRUE,FALSE,0,0,0,15129
2017Q1,臺北市信義區基隆路一段181~210號,25.039364,121.562886,762.3099982366425,432306,0,567.1,0,0,0,0,10,2016-11-13,1992-10-15,7,24,10,2,FALSE,FALSE,FALSE,0,0,0,15130
2017Q1,臺北市信義區忠孝東路五段481~510號,25.041004,121.577475,439.19141116162103,45408,0,103.39,0,0,1,0,10,2016-12-09,1993-08-13,3,27,1,2,FALSE,TRUE,FALSE,0,0,0,15131
2017Q1,臺北市松山區光復北路61~90號,25.050166,121.557918,434.6334210225323,38e3,2,87.43,0,0,1,0,7,2016-11-30,1985-02-12,11,12,1,1,TRUE,TRUE,TRUE,1,1,2,15132
2017Q1,臺北市信義區吳興街345巷1~30號,25.0266625,121.5658683,358.0001206199867,59360,0,165.81,19.86,4,1,0,10,2016-11-16,1993-09-17,1,6,6,2,FALSE,FALSE,FALSE,0,0,0,15133
2017Q1,臺北市信義區光復南路541~570號,25.0317084,121.5576302,440.93851132686086,21800,0,49.44,0,0,1,0,10,2016-11-10,1988-11-15,4,12,1,2,FALSE,TRUE,FALSE,0,0,0,15134
2017Q1,臺北市中山區中山北路二段59巷1~30號,25.055962,121.523216,495.75070821529744,49e3,1,98.84,0,0,1,0,11,2016-12-01,2015-11-27,6,9,6,1,TRUE,TRUE,TRUE,2,2,1,15135
2017Q1,臺北市中山區民權西路9巷1~30號,25.0632923,121.5219717,561.0273033287618,45e3,1,80.21000000000002,0,0,1,0,11,2016-12-01,2012-11-12,3,14,10,-1,TRUE,TRUE,TRUE,1,2,1,15136
2017Q1,臺北市中山區新生北路三段62巷1~30號,25.0659064,121.5265775,288.16199376947037,37e3,1,128.4,37.34,1,1,0,11,2016-12-07,1989-11-30,1,5,5,2,TRUE,FALSE,FALSE,1,1,1,15137
2017Q1,臺北市內湖區舊宗路二段171巷1~30號,25.0713742,121.5756595,421.0662693528535,65e3,0,154.37,32.78,1,1,2,5,2016-11-24,2008-03-12,1,5,1,-1,FALSE,TRUE,FALSE,0,0,0,15138
2017Q1,臺北市中山區建國北路三段151~180號,25.0675281,121.5345404,233.84154896642036,25e3,1,106.91,0,0,1,0,11,2016-11-25,1985-05-15,2,5,5,1,TRUE,FALSE,FALSE,2,1,1,15139
2017Q1,臺北市中山區松江路156巷1~30號,25.0544611,121.5327196,333.6113427856547,4e4,2,119.9,0,0,1,0,11,2016-12-01,NA,-1,2,9,-1,TRUE,FALSE,FALSE,2,1,2,15140
2017Q1,臺北市內湖區行愛路140巷1~30號,25.0635681,121.5792799,332.57643523934036,145e3,0,435.99,0,0,1,2,5,2016-12-07,2010-09-28,1,7,6,-1,FALSE,FALSE,FALSE,0,0,0,15141
2017Q1,臺北市中山區民權東路三段1~30號,25.063371,121.538864,212.34184358631984,555e3,0,2613.71,0,0,1,1,11,2016-12-06,2003-04-23,2,16,1,2,FALSE,TRUE,FALSE,0,0,0,15142
2017Q1,臺北市中山區南京東路二段1~30號,25.0523303,121.5279494,508.20335600236547,274999,2,541.12,0,0,0,0,11,2016-11-29,1976-12-03,11,11,1,2,TRUE,TRUE,TRUE,1,1,2,15143
2017Q1,臺北市內湖區內湖路一段203巷1~30號,25.0864375,121.5573647,594.3804034582132,33e3,1,55.52,0,0,1,1,5,2016-12-02,2014-10-28,5,7,6,-1,TRUE,TRUE,TRUE,2,1,1,15144
2017Q1,臺北市中山區南京東路三段91~120號,25.0521478,121.5390652,476.41734159123394,2e4,0,41.98,0,0,1,0,11,2016-12-04,1980-03-25,9,12,1,1,FALSE,TRUE,FALSE,0,0,0,15145
2017Q1,臺北市中山區松江路211~240號,25.0573328,121.5333792,453.7166900420757,97050,2,213.9,0,0,1,0,11,2016-11-29,1988-09-17,1,16,1,2,TRUE,TRUE,TRUE,4,1,2,15146
2017Q1,臺北市中山區復興北路31~60號,25.0660594,121.5428333,447.4090946066867,55e3,2,122.93,0,0,1,0,11,2016-12-09,1986-10-03,9,12,1,2,TRUE,TRUE,TRUE,3,1,2,15147
2017Q1,臺北市中山區市民大道三段121~150號,25.0449189,121.5384538,419.46308724832215,35e3,0,83.44,0,0,1,0,11,2016-11-02,NA,1,4,3,1,FALSE,FALSE,FALSE,0,0,0,15148
2017Q1,臺北市中山區南京東路二段1~30號,25.0523303,121.5279494,484.0011155526634,156192,0,322.71,0,0,1,0,11,2016-11-08,1976-12-03,6,11,1,2,FALSE,TRUE,FALSE,0,0,0,15149
2017Q1,臺北市信義區光復南路541~570號,25.0317084,121.5576302,627.9926335174954,54560,1,86.88,0,0,1,0,10,2016-11-28,2008-08-22,7,18,10,1,TRUE,TRUE,TRUE,2,1,1,15150
2017Q1,臺北市松山區光復北路26巷1~30號,25.0491543,121.5574164,324.41605110800555,65e3,0,200.36,0,0,1,0,7,2016-11-23,1994-03-24,1,10,6,2,TRUE,FALSE,TRUE,0,0,0,15151
2017Q1,臺北市中正區濟南路二段1~30號,25.0416118,121.5264268,572.737686139748,35e3,1,61.11,0,0,1,0,12,2016-12-08,2007-01-29,9,11,8,1,TRUE,TRUE,FALSE,1,1,1,15152
2017Q1,臺北市大安區基隆路二段132巷1~30號,25.0288046,121.5564341,419.2169028255219,5e4,2,119.27,0,0,1,0,2,2016-11-18,1970-09-16,1,7,6,1,TRUE,FALSE,FALSE,4,2,2,15153
2017Q1,臺北市大安區忠孝東路四段211~240號,25.0416923,121.5520887,370.85437784763184,105e3,2,283.13,0,0,1,0,2,2016-12-08,NA,7,13,10,1,TRUE,TRUE,FALSE,5,0,2,15154
2017Q1,臺北市北投區中央南路二段1~30號,25.1260487,121.5005871,382.50294233032565,19500,0,50.98,8.16,0,1,0,1,2016-11-11,2015-08-28,11,19,2,-1,FALSE,TRUE,TRUE,0,0,0,15155
2017Q1,臺北市北投區中山路1~30號,25.1369445,121.5051827,279.9552071668533,25e3,2,89.3,0,0,1,0,1,2016-11-21,2003-01-27,1,25,10,1,TRUE,TRUE,FALSE,3,2,2,15156
2017Q1,臺北市士林區天母北路87巷1~30號,25.1223987,121.5272591,289.2960462873674,27e3,1,93.33,0,0,1,0,6,2016-11-21,1980-02-25,3,5,5,1,TRUE,FALSE,FALSE,2,1,1,15157
2017Q1,臺北市士林區中山北路六段290巷31~60號,25.1088471,121.5267486,294.9224688355123,38800,2,131.56,0,0,1,0,6,2016-11-30,1980-11-19,4,5,5,1,TRUE,FALSE,TRUE,3,2,2,15158
2017Q1,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,497.51243781094524,4e4,1,80.4,0,0,1,0,3,2016-12-01,2009-07-24,1,18,10,1,TRUE,TRUE,TRUE,2,1,1,15159
