"lat" "lng"
"901" 25.0900093 121.5255087
"902" 25.0569791 121.5389599
"903" 25.03279 121.549253
"904" 25.1219099 121.5319004
"905" 25.0804086 121.5219812
"906" 25.0791388 121.5781871
"907" 25.045662 121.575739
"908" 25.0261328 121.5006512
"909" 25.1099213 121.5202349
"910" 25.034336 121.5758399
"911" 25.04759 121.587003
"912" 25.0187558 121.530524
"913" 25.0382651 121.5841514
"914" 25.0562341 121.5423877
"915" 25.1102758 121.5303345
"916" 25.0337179 121.5391191
"917" 24.983049 121.5666245
"918" 25.034733 121.525322
"919" 25.1205139 121.5266497
"920" 24.9877211 121.5522328
"921" 24.9891166 121.562902
"922" 25.0285459 121.5410611
"923" 25.0582061 121.5524769
"924" 25.0315267 121.5187589
"925" 25.0410019 121.561765
"926" 25.0277165 121.5003555
"927" 25.0786953 121.5835764
"928" 25.0844954 121.5984675
"929" 25.0857181 121.5905163
"930" 25.1188302 121.5529057
"931" 25.0653753 121.5181137
"932" 25.0601145 121.543951
"933" 25.0432931 121.5451473
"934" 25.0255815 121.5360164
"935" 25.0398726 121.5039466
"936" 25.0968195 121.532963
"937" 24.9969549 121.539942
"938" 25.0684685 121.6148667
"939" 25.0547725 121.5282321
"940" 25.0601988 121.5373993
"941" 25.0366238 121.555732
"942" 25.001203 121.55029
"943" 25.0384227 121.5781914
"944" 25.0621493 121.5652332
"945" 25.0637374 121.5112906
"946" 25.1017758 121.5292749
"947" 25.0435529 121.578016
"948" 25.027059 121.5111514
"949" 25.0440336 121.5038049
"950" 25.0422788 121.5045784
"951" 25.0424366 121.531762
"952" 25.0687365 121.5859141
"953" 25.0532509 121.61654
"954" 25.0426871 121.5506817
"955" 25.064918 121.540811
"956" 25.082837 121.546432
"957" 25.080735 121.591157
"958" 25.0529814 121.514391
"959" 25.0469233 121.541665
"960" 25.0427009 121.5554337
"961" 24.987805 121.5755376
"962" 25.0305956 121.496353
"963" 25.0223503 121.5236954
"964" 24.9845137 121.5623797
"965" 25.0241989 121.5556159
"966" 25.0283149 121.563492
"967" 25.0255058 121.5040626
"968" 25.0777903 121.590121
"969" 25.0440807 121.5166917
"970" 25.06591 121.5157192
"971" 25.134935 121.502626
"972" 25.0506789 121.5660032
"973" 25.028706 121.5384152
"974" 25.0502606 121.5940221
"975" 25.0508728 121.5167334
"976" 25.0506235 121.5437849
"977" 25.117507 121.5069392
"978" 25.0303257 121.5042471
"979" 24.9949127 121.5448312
"980" 25.0521586 121.5106688
"981" 25.1452503 121.4952491
"982" 25.0183375 121.5569773
"983" 25.0898549 121.5266474
"984" 25.1058595 121.5313073
"985" 25.0235129 121.501522
"986" 25.1043437 121.5277027
"987" 25.0542496 121.5332476
"988" 25.0296601 121.5185077
"989" 24.9932874 121.4271722
"990" 25.0426099 121.557372
"991" 25.0670328 121.6579854
"992" 24.9927028 121.540478
"993" 25.0246603 121.5508287
"994" 25.0631558 121.5166258
"995" 24.9878075 121.5607105
"996" 25.044047 121.5074479
"997" 25.0459689 121.585395
"998" 25.0482769 121.575975
"999" 25.0284853 121.5453996
"1000" 25.1105639 121.5146134
"1001" 25.0462337 121.5534927
"1002" 25.0136689 121.534345
"1003" 25.085158 121.469135
"1004" 25.0322425 121.5575652
"1005" 25.0280218 121.5563526
"1006" 25.033379 121.531445
"1007" 25.0400238 121.5533099
"1008" 25.0481761 121.5419869
"1009" 25.0309643 121.5433064
"1010" 25.1215397 121.4674825
"1011" 25.0812719 121.5723477
"1012" 24.9876009 121.569664
"1013" 25.0066095 121.5391195
"1014" 25.0581453 121.5285069
"1015" 24.9953887 121.5597064
"1016" 25.0658311 121.5410826
"1017" 25.0432145 121.5060737
"1018" 25.0416242 121.5686604
"1019" 25.0856302 121.4788181
"1020" 25.0263306 121.5064633
"1021" 25.0646161 121.6596506
"1022" 25.0249949 121.4967935
"1023" 25.0183074 121.5325804
"1024" 25.121184 121.531973
"1025" 25.0856168 121.5093202
"1026" 25.0477652 121.5460902
"1027" 25.0154448 121.5323451
"1028" 25.050254 121.5765508
"1029" 25.0498558 121.5435826
"1030" 25.0461278 121.515325
"1031" 25.0332039 121.5422769
"1032" 25.028375 121.568193
"1033" 25.0570076 121.5461262
"1034" 25.05176 121.512028
"1035" 25.043684 121.571913
"1036" 25.0687097 121.585673
"1037" 25.1254092 121.5081946
"1038" 25.114801 121.530348
"1039" 25.0488572 121.5819606
"1040" 25.0448301 121.5151514
"1041" 25.0459868 121.553706
"1042" 25.067778 121.612383
"1043" 25.0645815 121.5835167
"1044" 25.0790564 121.4666372
"1045" 25.0356456 121.499201
"1046" 25.094753 121.5260519
"1047" 25.0333903 121.519881
"1048" 25.0417768 121.5374092
"1049" 25.0411915 121.5797605
"1050" 25.016561 121.550789
"1051" 25.0436519 121.513069
"1052" 24.9915899 121.574052
"1053" 25.0185367 121.5116633
"1054" 25.0466388 121.5153427
"1055" 25.0303477 121.5169685
"1056" 25.023758 121.49528
"1057" 25.085496 121.506616
"1058" 25.0809776 121.522862
"1059" 25.054593 121.533423
"1060" 25.0648609 121.5227217
"1061" 25.065814 121.513916
"1062" 25.0804384 121.5914236
"1063" 25.0329694 121.5654177
"1064" 25.0527071 121.5202517
"1065" 25.0425123 121.5541231
"1066" 25.0361697 121.5466779
"1067" 25.0221231 121.540986
"1068" 25.0255587 121.5228292
"1069" 25.137109 121.504288
"1070" 25.058227 121.518416
"1071" 25.0861564 121.5082587
"1072" 25.087847 121.526399
"1073" 25.0446553 121.5094134
"1074" 25.1031773 121.5284507
"1075" 25.032912 121.574648
"1076" 25.090986 121.5257671
"1077" 25.0655899 121.5113442
"1078" 25.104171 121.5269114
"1079" 25.0834606 121.5803195
"1080" 25.0411576 121.5534575
"1081" 25.000183 121.553168
"1082" 25.047182 121.542807
"1083" 24.997875 121.544545
"1084" 25.0231239 121.517336
"1085" 25.0227676 121.5499565
"1086" 25.0522983 121.5287385
"1087" 24.9964209 121.560104
"1088" 25.0716419 121.5105468
"1089" 25.0807769 121.546522
"1090" 25.1143705 121.5301134
"1091" 24.9844398 121.5478793
"1092" 25.0851203 121.5737516
"1093" 25.1198237 121.5269152
"1094" 25.0677908 121.6121035
"1095" 25.006622 121.53915
"1096" 25.0547094 121.5344161
"1097" 25.0798669 121.5949685
"1098" 25.0228132 121.5476696
"1099" 25.004655 121.5365649
"1100" 25.0798669 121.5949685
"1101" 25.0219837 121.5263579
"1102" 25.0797449 121.5787341
"1103" 25.0483733 121.5434687
"1104" 25.0365808 121.5005957
"1105" 25.0507342 121.571571
"1106" 25.0598707 121.5680337
"1107" 25.122462 121.5320522
"1108" 25.0665858 121.4499176
"1109" 25.0019455 121.5673877
"1110" 25.025714 121.4925885
"1111" 25.078128 121.590576
"1112" 25.0692049 121.574991
"1113" 25.0487524 121.5447574
"1114" 25.0343805 121.5059753
"1115" 25.0397098 121.5915506
"1116" 25.053224 121.552453
"1117" 25.056989 121.544852
"1118" 25.0839464 121.5784156
"1119" 25.0367527 121.4993738
"1120" 25.0969674 121.5326538
"1121" 25.0402722 121.5312141
"1122" 25.152493 121.547476
"1123" 25.0559164 121.5372206
"1124" 25.0542432 121.544379
"1125" 25.056713 121.560554
"1126" 25.0703276 121.5217539
"1127" 25.0602699 121.5213021
"1128" 25.0311174 121.5495688
"1129" 24.9924886 121.5408332
"1130" 25.026133 121.494375
"1131" 25.0259789 121.5033178
"1132" 25.0174859 121.533062
"1133" 25.036607 121.55849
"1134" 25.0731183 121.5114223
"1135" 25.0510894 121.5686879
"1136" 25.0656223 121.5368585
"1137" 25.080383 121.522042
"1138" 25.0578442 121.5329186
"1139" 25.0364924 121.5227125
"1140" 25.084665 121.557303
"1141" 25.0424914 121.5570156
"1142" 25.10564 121.517646
"1143" 25.0885889 121.523195
"1144" 25.0250457 121.5004455
"1145" 25.0312165 121.5611086
"1146" 25.0405729 121.5048789
"1147" 25.0332016 121.5291838
"1148" 25.0820165 121.5792383
"1149" 25.0491107 121.5941932
"1150" 25.1288724 121.469591
"1151" 25.0547848 121.5406529
"1152" 25.0322726 121.5572634
"1153" 25.035447 121.5676776
"1154" 25.0513075 121.5270438
"1155" 25.0828273 121.5810232
"1156" 25.0801026 121.5664005
"1157" 25.037531 121.5639969
"1158" 25.0762293 121.6217059
"1159" 25.0343154 121.5301614
"1160" 25.0444956 121.5158813
"1161" 25.0201811 121.4956
"1162" 25.040831 121.562594
"1163" 25.0345844 121.5278
"1164" 25.0234685 121.519178
"1165" 25.0219229 121.5509603
"1166" 25.0348367 121.573658
"1167" 25.1375747 121.5034432
"1168" 25.026175 121.557473
"1169" 25.03723 121.576973
"1170" 25.10564 121.517646
"1171" 25.0289307 121.549271
"1172" 25.0415238 121.587861
"1173" 24.9812437 121.5581412
"1174" 25.0414776 121.5089709
"1175" 25.0263615 121.5137938
"1176" 25.0990508 121.5305114
"1177" 25.0435977 121.5530755
"1178" 25.038893 121.573898
"1179" 25.0405506 121.5631812
"1180" 25.0063829 121.5691204
"1181" 25.0434723 121.5740349
"1182" 25.061742 121.542477
"1183" 25.0561454 121.5435697
"1184" 25.0201319 121.4975998
"1185" 25.058072 121.5632278
"1186" 25.024629 121.509959
"1187" 25.0971383 121.519731
"1188" 25.0466102 121.5136585
"1189" 25.0957243 121.528915
"1190" 25.081179 121.571084
"1191" 25.05395 121.5920067
"1192" 25.0397963 121.5780166
"1193" 25.1183343 121.536879
"1194" 25.0558329 121.513793
"1195" 25.0683396 121.5229425
"1196" 25.0549907 121.555631
"1197" 25.152493 121.547476
"1198" 25.0583412 121.5504123
"1199" 25.0461178 121.5187655
"1200" 25.0333952 121.5515655
"1201" 25.1168141 121.5333138
"1202" 25.0427638 121.504981
"1203" 25.0863232 121.5250421
"1204" 24.9826035 121.564068
"1205" 25.0429861 121.5659519
"1206" 25.0274507 121.5535905
"1207" 24.9815215 121.5604759
"1208" 25.049863 121.576667
"1209" 25.0262962 121.543668
"1210" 25.042463 121.539593
"1211" 25.0344879 121.5076071
"1212" 25.0257462 121.538629
"1213" 25.0491469 121.526524
"1214" 25.0258373 121.5663366
"1215" 25.038625 121.550994
"1216" 24.9933819 121.5401529
"1217" 25.0829714 121.5783414
"1218" 25.0447069 121.577308
"1219" 25.045131 121.504727
"1220" 25.135148 121.5049037
"1221" 25.050517 121.515144
"1222" 25.0215849 121.502404
"1223" 25.0244727 121.5702769
"1224" 25.0511675 121.531581
"1225" 25.0445865 121.5167517
"1226" 25.0296263 121.5197741
"1227" 25.1377638 121.5417616
"1228" 24.9804372 121.556371
"1229" 25.1140697 121.5196478
"1230" 25.0899429 121.506158
"1231" 25.1175695 121.50671
"1232" 25.0511507 121.5332607
"1233" 25.0395969 121.5518828
"1234" 25.0723656 121.6082852
"1235" 25.078787 121.5833524
"1236" 25.0784757 121.5788989
"1237" 25.066759 121.5260029
"1238" 25.1156536 121.5331645
"1239" 25.0274551 121.4933172
"1240" 25.0568694 121.5149958
"1241" 25.043067 121.511644
"1242" 25.0332237 121.5269059
"1243" 25.0800437 121.5759928
"1244" 25.1239711 121.5326611
"1245" 25.0698942 121.6171378
"1246" 25.0142587 121.5312817
"1247" 25.0368446 121.5686546
"1248" 25.0509046 121.5610269
"1249" 25.048241 121.5406915
"1250" 25.0631603 121.5162926
"1251" 25.0447812 121.5072107
"1252" 25.0701956 121.5803026
"1253" 25.0350258 121.5067594
"1254" 25.0616971 121.5380976
"1255" 25.0550967 121.6133095
"1256" 25.0586414 121.6136272
"1257" 25.0015303 121.539676
"1258" 25.0043174 121.556479
"1259" 25.051821 121.521504
"1260" 25.0512741 121.561899
"1261" 25.049613 121.5595939
"1262" 25.041138 121.506842
"1263" 25.0524549 121.5438183
"1264" 25.0591835 121.6140964
"1265" 25.0411038 121.5762524
"1266" 25.073075 121.5775931
"1267" 25.1063353 121.5253896
"1268" 25.0681157 121.6161773
"1269" 25.0508019 121.5183101
"1270" 25.029821 121.528376
"1271" 25.038778 121.5500384
"1272" 25.0326006 121.5543849
"1273" 25.0523055 121.5284519
"1274" 25.0523749 121.6050348
"1275" 25.1186029 121.5182004
"1276" 25.0132497 121.5411187
"1277" 25.0491901 121.5782994
"1278" 25.0205189 121.495798
"1279" 24.9912742 121.5413963
"1280" 25.0513242 121.5588287
"1281" 25.1207265 121.5053746
"1282" 25.0823185 121.5580697
"1283" 25.056163 121.523514
"1284" 25.0948165 121.5185817
"1285" 25.0883909 121.520599
"1286" 25.0511679 121.553694
"1287" 25.0820648 121.5780385
"1288" 25.033004 121.530336
"1289" 25.0498408 121.5175818
"1290" 25.0428911 121.5424508
"1291" 25.0637317 121.5503315
"1292" 25.0332016 121.5291838
"1293" 25.113429 121.5100502
"1294" 25.0440472 121.5064303
"1295" 24.9976657 121.5737567
"1296" 25.1124612 121.5375692
"1297" 25.1109134 121.5295275
"1298" 25.133616 121.50216
"1299" 25.0526356 121.5550387
"1300" 25.0805365 121.5629546
"1301" 25.0210652 121.5281383
"1302" 25.0539157 121.5235092
"1303" 25.0798132 121.5655037
"1304" 25.0632223 121.5329491
"1305" 25.065416 121.5110721
"1306" 25.0528006 121.544604
"1307" 25.0393572 121.5874363
"1308" 25.0405044 121.5668964
"1309" 25.0437322 121.5444485
"1310" 25.05172 121.533965
"1311" 25.0465468 121.5175552
"1312" 25.1379676 121.4850814
"1313" 25.08279 121.553249
"1314" 25.063341 121.5656008
"1315" 25.0204194 121.5543885
"1316" 25.12944 121.506818
"1317" 25.1284955 121.4720103
"1318" 25.0557743 121.5942641
"1319" 25.0459057 121.512264
"1320" 25.0424801 121.5649454
"1321" 25.0590179 121.5462756
"1322" 25.0876968 121.5207619
"1323" 25.0330759 121.5464175
"1324" 25.028109 121.5476361
"1325" 25.0545859 121.5100373
"1326" 25.1359056 121.5058696
"1327" 25.0454739 121.5255427
"1328" 25.0515812 121.5668251
"1329" 25.0481 121.5510974
"1330" 25.0570559 121.5762816
"1331" 25.0724217 121.6056009
"1332" 24.9983469 121.5810358
"1333" 25.0186525 121.5590639
"1334" 25.05691 121.54678
"1335" 25.0636811 121.5518476
"1336" 25.0822078 121.596681
"1337" 25.015582 121.532409
"1338" 25.0844483 121.6000629
"1339" 25.1373124 121.5416346
"1340" 25.020961 121.5483552
"1341" 25.0610166 121.5333749
"1342" 25.0485276 121.5280405
"1343" 25.084751 121.5748164
"1344" 25.0595479 121.5241784
"1345" 25.058596 121.537381
"1346" 25.1247982 121.471475
"1347" 25.0342889 121.5600266
"1348" 25.0376944 121.5833164
"1349" 25.0428594 121.5835986
"1350" 25.0259066 121.5545048
"1351" 25.0853035 121.5584061
"1352" 25.04419 121.5281127
"1353" 25.0707316 121.5193801
"1354" 25.0318231 121.5037008
"1355" 25.0619003 121.5352141
"1356" 25.0235759 121.5483433
"1357" 25.1008507 121.5221153
"1358" 25.040468 121.563152
"1359" 25.0391417 121.5041869
"1360" 25.0601893 121.5108153
"1361" 25.0890872 121.5227567
"1362" 25.0226046 121.5496078
"1363" 25.0253682 121.5495567
"1364" 24.9916108 121.5741389
"1365" 25.0343199 121.5607257
"1366" 25.0846551 121.5923938
"1367" 25.0682619 121.5928917
"1368" 25.0885705 121.5037518
"1369" 25.0183349 121.557076
"1370" 25.019332 121.529996
"1371" 25.0623477 121.5318334
"1372" 25.0482323 121.5817652
"1373" 25.0881429 121.587246
"1374" 25.0450006 121.583643
"1375" 25.037543 121.5385
"1376" 25.0509333 121.5249159
"1377" 25.0239768 121.518814
"1378" 25.033101 121.5202768
"1379" 25.0406072 121.5048372
"1380" 25.0673365 121.5152931
"1381" 25.054271 121.510538
"1382" 25.0288698 121.5494371
"1383" 25.1301069 121.4993545
"1384" 25.0442046 121.5111993
"1385" 25.023995 121.555603
"1386" 25.067643 121.6133853
"1387" 25.040114 121.5338551
"1388" 25.04216 121.5522002
"1389" 25.002327 121.5385604
"1390" 25.0652109 121.5185663
"1391" 25.0845589 121.5933049
"1392" 25.0463088 121.5179034
"1393" 25.0895031 121.5267905
"1394" 25.0538382 121.5610997
"1395" 25.0625757 121.5435127
"1396" 22.6233681 120.5445223
"1397" 25.0581224 121.5358553
"1398" 25.027249 121.5637452
"1399" 25.0508746 121.5346609
"1400" 25.1191098 121.5288971
"1401" 25.0546678 121.5253106
"1402" 25.0571989 121.522495
"1403" 25.0340846 121.4930782
"1404" 25.0626036 121.5200647
"1405" 25.1284955 121.4720103
"1406" 25.080023 121.51324
"1407" 25.023535 121.5429266
"1408" 25.109518 121.5193952
"1409" 25.053477 121.543845
"1410" 25.0514132 121.5480413
"1411" 25.0847534 121.4668591
"1412" 25.0888155 121.645766
"1413" 24.9927198 121.5440414
"1414" 25.0482515 121.5405557
"1415" 25.0648905 121.632265
"1416" 25.0645352 121.6419979
"1417" 25.1119069 121.527767
"1418" 25.0498982 121.5756844
"1419" 25.0308021 121.5459455
"1420" 25.1097496 121.5347042
"1421" 25.0361134 121.5442913
"1422" 25.0681665 121.6637533
"1423" 25.0364085 121.5373045
"1424" 25.0260162 121.5082727
"1425" 25.0364986 121.5539664
"1426" 24.9892729 121.4219989
"1427" 25.0550254 121.5264992
"1428" 25.0690607 121.6701773
"1429" 25.038253 121.5794416
"1430" 25.1179988 121.5223145
"1431" 25.133571 121.505194
"1432" 25.1118557 121.5338377
"1433" 25.047321 121.566457
"1434" 25.064037 121.659369
"1435" 25.1301499 121.4995485
"1436" 24.988372 121.418093
"1437" 25.0568892 121.6057148
"1438" 25.0491015 121.5890698
"1439" 25.043568 121.5718995
"1440" 25.119359 121.466859
"1441" 25.1227836 121.5243868
"1442" 24.990756 121.5411951
"1443" 25.0450358 121.5837982
"1444" 25.045662 121.575739
"1445" 25.0603401 121.5393178
"1446" 25.043469 121.5159368
"1447" 25.1338665 121.5020994
"1448" 25.0235166 121.5697029
"1449" 25.0461278 121.515325
"1450" 25.0517153 121.5615576
"1451" 25.084047 121.54919
"1452" 25.0707381 121.6297143
"1453" 25.0605439 121.6543177
"1454" 25.0854094 121.3911856
"1455" 25.059173 121.511687
"1456" 24.9921996 121.4238423
"1457" 25.1373518 121.5454761
"1458" 25.0427826 121.5656683
"1459" 25.0651085 121.6320793
"1460" 25.0239172 121.529356
"1461" 25.0163502 121.4028422
"1462" 25.0441418 121.5040786
"1463" 25.0320133 121.5742771
"1464" 25.0390561 121.5255205
"1465" 25.0719346 121.5160686
"1466" 25.1089278 121.5245557
"1467" 25.0585499 121.565913
"1468" 25.0524003 121.5639517
"1469" 25.0614164 121.5333722
"1470" 25.0522776 121.5326151
"1471" 25.140433 121.550143
"1472" 25.118896 121.532398
"1473" 24.996755 121.54072
"1474" 25.0714965 121.6647788
"1475" 25.034161 121.575201
"1476" 25.0463846 121.5178642
"1477" 25.0595396 121.5326515
"1478" 25.0463088 121.5179034
"1479" 25.0621278 121.5406281
"1480" 25.0343323 121.545894
"1481" 25.088348 121.59941
"1482" 25.0166544 121.5304567
"1483" 25.0844527 121.5950407
"1484" 25.097056 121.5195206
"1485" 25.0447815 121.5780365
"1486" 25.0322607 121.5058413
"1487" 25.0644562 121.6634114
"1488" 25.0524294 121.520526
"1489" 25.1384158 121.4867135
"1490" 25.0490594 121.5147284
"1491" 25.0446584 121.5161043
"1492" 25.0386638 121.5452794
"1493" 25.0220932 121.5689406
"1494" 25.0381262 121.5528852
"1495" 25.0439908 121.5087626
"1496" 25.0530434 121.5864318
"1497" 25.1042503 121.5247632
"1498" 25.0366279 121.5372099
"1499" 25.0450654 121.504878
"1500" 25.0520184 121.6162354
"1501" 25.0775796 121.6680918
"1502" 25.045626 121.5143097
"1503" 25.0776603 121.5896825
"1504" 25.0358094 121.5785008
"1505" 25.0726997 121.6106675
"1506" 25.0635051 121.6585798
"1507" 25.096894 121.54409
"1508" 25.1020461 121.5223089
"1509" 25.0504394 121.580272
"1510" 25.1063689 121.5250808
"1511" 25.0838096 121.517539
"1512" 25.1165908 121.5162735
"1513" 25.1243838 121.5327438
"1514" 25.1136967 121.5239553
"1515" 25.114095 121.5124895
"1516" 25.1391741 121.5018741
"1517" 25.1089687 121.530632
"1518" 25.0479604 121.5564935
"1519" 25.0373755 121.5577625
"1520" 25.1280656 121.7766341
"1521" 25.0518337 121.5550115
"1522" 25.048393 121.5527276
"1523" 25.0337254 121.5576657
"1524" 25.0517843 121.5578566
"1525" 25.043543 121.572162
"1526" 25.040764 121.574124
"1527" 25.0319501 121.5587135
"1528" 25.0454044 121.5689813
"1529" 25.0428191 121.5833667
"1530" 25.039675 121.5780539
"1531" 25.0515143 121.5147901
"1532" 25.058645 121.558171
"1533" 25.0562242 121.5564331
"1534" 25.0538709 121.5495491
"1535" 25.0483738 121.5469997
"1536" 25.0619448 121.5449859
"1537" 25.0594312 121.5479162
"1538" 25.0304269 121.529595
"1539" 25.042583 121.5531777
"1540" 25.042463 121.539593
"1541" 25.0402711 121.5336386
"1542" 25.0422946 121.54175
"1543" 25.0371229 121.5325096
"1544" 25.029814 121.528431
"1545" 25.0376936 121.5321634
"1546" 25.0182579 121.530409
"1547" 25.0310873 121.5171828
"1548" 25.0232307 121.5285488
"1549" 25.034733 121.5076495
"1550" 25.0261264 121.5315632
"1551" 25.0265492 121.5177458
"1552" 25.03338 121.492187
"1553" 25.0198326 121.5556232
"1554" 25.0236436 121.5430086
"1555" 25.0407185 121.5473505
"1556" 25.0343188 121.554317
"1557" 25.0376591 121.5507026
"1558" 25.0353449 121.5460947
"1559" 25.034707 121.5523932
"1560" 24.982517 121.5597228
"1561" 25.0036606 121.5384998
"1562" 24.9916944 121.5736525
"1563" 25.0524769 121.546691
"1564" 25.0651791 121.5242731
"1565" 25.0508019 121.5183101
"1566" 25.0658166 121.5296851
"1567" 25.0665608 121.5258665
"1568" 25.0714141 121.5135484
"1569" 25.1405468 121.5485106
"1570" 25.0626038 121.5212091
"1571" 25.0647513 121.5339903
"1572" 25.043849 121.5215871
"1573" 25.0441669 121.513528
"1574" 25.0955186 121.5260786
"1575" 25.0451499 121.5319628
"1576" 25.0396317 121.502011
"1577" 25.0354999 121.5273445
"1578" 25.0360273 121.5014909
"1579" 25.049311 121.52658
"1580" 25.0506357 121.5233852
"1581" 25.0513075 121.5270438
"1582" 25.051054 121.5271201
"1583" 25.0542819 121.5316558
"1584" 25.0485709 121.5345357
"1585" 25.048505 121.527757
"1586" 25.0517312 121.5235516
"1587" 25.0494681 121.5226512
"1588" 25.0602903 121.5304103
"1589" 25.061313 121.5347288
"1590" 25.0580554 121.5315574
"1591" 25.0574055 121.5254147
"1592" 25.060453 121.532839
"1593" 25.0589714 121.5405155
"1594" 25.0558925 121.5438317
"1595" 25.0618477 121.5254793
"1596" 25.0410357 121.5638045
"1597" 25.0900093 121.5255087
"1598" 25.0569791 121.5389599
"1599" 25.03279 121.549253
"1600" 25.1219099 121.5319004
"1601" 25.0804086 121.5219812
"1602" 25.0791388 121.5781871
"1603" 25.045662 121.575739
"1604" 25.0261328 121.5006512
"1605" 25.1099213 121.5202349
"1606" 25.034336 121.5758399
"1607" 25.04759 121.587003
"1608" 25.0187558 121.530524
"1609" 25.0382651 121.5841514
"1610" 25.0562341 121.5423877
"1611" 25.1102758 121.5303345
"1612" 25.0337179 121.5391191
"1613" 24.983049 121.5666245
"1614" 25.034733 121.525322
"1615" 25.1205139 121.5266497
"1616" 24.9877211 121.5522328
"1617" 24.9891166 121.562902
"1618" 25.0285459 121.5410611
"1619" 25.0582061 121.5524769
"1620" 25.0315267 121.5187589
"1621" 25.0410019 121.561765
"1622" 25.0277165 121.5003555
"1623" 25.0786953 121.5835764
"1624" 25.0844954 121.5984675
"1625" 25.0857181 121.5905163
"1626" 25.1188302 121.5529057
"1627" 25.0653753 121.5181137
"1628" 25.0601145 121.543951
"1629" 25.0432931 121.5451473
"1630" 25.0255815 121.5360164
"1631" 25.0398726 121.5039466
"1632" 25.0968195 121.532963
"1633" 24.9969549 121.539942
"1634" 25.0684685 121.6148667
"1635" 25.0547725 121.5282321
"1636" 25.0601988 121.5373993
"1637" 25.0366238 121.555732
"1638" 25.001203 121.55029
"1639" 25.0384227 121.5781914
"1640" 25.0621493 121.5652332
"1641" 25.0637374 121.5112906
"1642" 25.1017758 121.5292749
"1643" 25.0435529 121.578016
"1644" 25.027059 121.5111514
"1645" 25.0440336 121.5038049
"1646" 25.0422788 121.5045784
"1647" 25.0424366 121.531762
"1648" 25.0687365 121.5859141
"1649" 25.0532509 121.61654
"1650" 25.0426871 121.5506817
"1651" 25.064918 121.540811
"1652" 25.082837 121.546432
"1653" 25.080735 121.591157
"1654" 25.0529814 121.514391
"1655" 25.0469233 121.541665
"1656" 25.0427009 121.5554337
"1657" 24.987805 121.5755376
"1658" 25.0305956 121.496353
"1659" 25.0223503 121.5236954
"1660" 24.9845137 121.5623797
"1661" 25.0241989 121.5556159
"1662" 25.0283149 121.563492
"1663" 25.0255058 121.5040626
"1664" 25.0777903 121.590121
"1665" 25.0440807 121.5166917
"1666" 25.06591 121.5157192
"1667" 25.134935 121.502626
"1668" 25.0506789 121.5660032
"1669" 25.028706 121.5384152
"1670" 25.0502606 121.5940221
"1671" 25.0508728 121.5167334
"1672" 25.0506235 121.5437849
"1673" 25.117507 121.5069392
"1674" 25.0303257 121.5042471
"1675" 24.9949127 121.5448312
"1676" 25.0521586 121.5106688
"1677" 25.1452503 121.4952491
"1678" 25.0183375 121.5569773
"1679" 25.0898549 121.5266474
"1680" 25.1058595 121.5313073
"1681" 25.0235129 121.501522
"1682" 25.1043437 121.5277027
"1683" 25.0542496 121.5332476
"1684" 25.0296601 121.5185077
"1685" 24.9932874 121.4271722
"1686" 25.0426099 121.557372
"1687" 25.0670328 121.6579854
"1688" 24.9927028 121.540478
"1689" 25.0246603 121.5508287
"1690" 25.0631558 121.5166258
"1691" 24.9878075 121.5607105
"1692" 25.044047 121.5074479
"1693" 25.0459689 121.585395
"1694" 25.0482769 121.575975
"1695" 25.0284853 121.5453996
"1696" 25.1105639 121.5146134
"1697" 25.0462337 121.5534927
"1698" 25.0136689 121.534345
"1699" 25.085158 121.469135
"1700" 25.0322425 121.5575652
"1701" 25.0280218 121.5563526
"1702" 25.033379 121.531445
"1703" 25.0400238 121.5533099
"1704" 25.0481761 121.5419869
"1705" 25.0309643 121.5433064
"1706" 25.1215397 121.4674825
"1707" 25.0812719 121.5723477
"1708" 24.9876009 121.569664
"1709" 25.0066095 121.5391195
"1710" 25.0581453 121.5285069
"1711" 24.9953887 121.5597064
"1712" 25.0658311 121.5410826
"1713" 25.0432145 121.5060737
"1714" 25.0416242 121.5686604
"1715" 25.0856302 121.4788181
"1716" 25.0263306 121.5064633
"1717" 25.0646161 121.6596506
"1718" 25.0249949 121.4967935
"1719" 25.0183074 121.5325804
"1720" 25.121184 121.531973
"1721" 25.0856168 121.5093202
"1722" 25.0477652 121.5460902
"1723" 25.0154448 121.5323451
"1724" 25.050254 121.5765508
"1725" 25.0498558 121.5435826
"1726" 25.0461278 121.515325
"1727" 25.0332039 121.5422769
"1728" 25.028375 121.568193
"1729" 25.0570076 121.5461262
"1730" 25.05176 121.512028
"1731" 25.043684 121.571913
"1732" 25.0687097 121.585673
"1733" 25.1254092 121.5081946
"1734" 25.114801 121.530348
"1735" 25.0488572 121.5819606
"1736" 25.0448301 121.5151514
"1737" 25.0459868 121.553706
"1738" 25.067778 121.612383
"1739" 25.0645815 121.5835167
"1740" 25.0790564 121.4666372
"1741" 25.0356456 121.499201
"1742" 25.094753 121.5260519
"1743" 25.0333903 121.519881
"1744" 25.0417768 121.5374092
"1745" 25.0411915 121.5797605
"1746" 25.016561 121.550789
"1747" 25.0436519 121.513069
"1748" 24.9915899 121.574052
"1749" 25.0185367 121.5116633
"1750" 25.0466388 121.5153427
"1751" 25.0303477 121.5169685
"1752" 25.023758 121.49528
"1753" 25.085496 121.506616
"1754" 25.0809776 121.522862
