"Id" "Image" "Name" "Area" "Location" "Type" "BuildYear" "UnitName" "UnitPhone" "Url" "Latitude" "Longitude"
"391" "98579fb0-db6e-48da-8f97-94c90db0b7c4" NA "士林121號綠地" "臺北市士林區" "承德路五段" "綠地" "71" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/98579fb0-db6e-48da-8f97-94c90db0b7c4" 25.09227 121.515808
"392" "196f5369-3ae8-47c6-abfc-55e6e899b08f" NA "士林120號綠地" "臺北市士林區" "基隆河廢河道，中正路南側" "綠地" "73" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/196f5369-3ae8-47c6-abfc-55e6e899b08f" 25.09306 121.520447
"393" "c47471e4-2251-4cd7-b23c-fb041e2b5b68" NA "士林118號綠地" "臺北市士林區" "基隆河廢河道，中正路北側" "綠地" "75" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/c47471e4-2251-4cd7-b23c-fb041e2b5b68" 25.09318 121.519463
"394" "7f4fb507-0e87-4508-b8f9-7f574d6feeb9" NA "士林117號綠地" "臺北市士林區" "承德路五段" "綠地" "71" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/7f4fb507-0e87-4508-b8f9-7f574d6feeb9" 25.09703 121.5139
"395" "2e8985f3-0b09-4625-98ce-ebf8725819fc" NA "士林116號綠地" "臺北市士林區" "承德路五段" "綠地" "71" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/2e8985f3-0b09-4625-98ce-ebf8725819fc" 25.09646 121.5136
"396" "65b6a8b5-731b-4c7a-85cf-4736c50cc560" NA "聖山綠地" "臺北市士林區" "忠義街，德行東路190巷交叉口" "綠地" "73" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/65b6a8b5-731b-4c7a-85cf-4736c50cc560" 25.10683 121.532349
"397" "e1bb5c38-dd72-4558-b806-d6f0cffcb45f" NA "士林89號綠地" "臺北市士林區" "德行東路104巷口" "綠地" "71" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/e1bb5c38-dd72-4558-b806-d6f0cffcb45f" 25.10577 121.528931
"398" "0453fb19-5da5-4e1c-ad93-13f6501c04ba" NA "天福綠地" "臺北市士林區" "天母東路22巷23號對面" "綠地" "77" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/0453fb19-5da5-4e1c-ad93-13f6501c04ba" 25.11675 121.532547
"399" "79f68108-a563-479c-9b86-ca9864d7b396" NA "添壽一號綠地" "臺北市士林區" "天母西路32巷底" "綠地" "98" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/79f68108-a563-479c-9b86-ca9864d7b396" 25.11674 121.5269
"400" "6d693cbf-1293-4c99-8a94-f43edae34d3c" NA "天美綠地" "臺北市士林區" "天母西路95巷" "綠地" "88" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/6d693cbf-1293-4c99-8a94-f43edae34d3c" 25.1216 121.52597
"401" "0248c317-99ce-4ca2-baed-6d8619440164" NA "士林68號綠地" "臺北市士林區" "福林路、至善路交叉口綠地" "綠地" "60" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/0248c317-99ce-4ca2-baed-6d8619440164" 25.09907 121.53643
"402" "81b428fe-3a23-41da-bd93-d1ad67e4d064" NA "士林4號綠地" "臺北市士林區" "凱旋路與格致路交叉口" "綠地" "60" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/81b428fe-3a23-41da-bd93-d1ad67e4d064" 25.13688 121.546272
"403" "95ba83e2-b66a-4f23-9155-3882e929db81" NA "蘭興二號綠地" "臺北市士林區" "中山北路六段左側，士東國小對面" "綠地" "78,79" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/95ba83e2-b66a-4f23-9155-3882e929db81" 25.11326 121.526421
"404" "c9ce9bac-3b36-4bcf-848f-f6667302ebda" NA "蘭興一號綠地" "臺北市士林區" "中山北路六段士東路口" "綠地" "78,79" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/c9ce9bac-3b36-4bcf-848f-f6667302ebda" 25.1128 121.5262
"405" "dd503206-acfd-48d1-9fe6-b1eaf4906eb7" NA "士林79號綠地" "臺北市士林區" "中山北路六段405巷21號前." "綠地" "00" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/dd503206-acfd-48d1-9fe6-b1eaf4906eb7" 25.11558 121.526779
"406" "acf7c06a-d391-4bb9-af2c-ffd3161afb8b" NA "天壽公園" "臺北市士林區" "中山北路六段405巷右側" "都會廣場" "81" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/acf7c06a-d391-4bb9-af2c-ffd3161afb8b" 25.1140289 121.525688
"407" "77ca75f3-838e-4e9a-9635-5be9e9529941" NA "士林76號綠地" "臺北市士林區" "天母派出所前圓環 (中山北路6段底)" "綠地" "60" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/77ca75f3-838e-4e9a-9635-5be9e9529941" 25.125 121.532967
"408" "fec3d93f-5f05-456d-a4dd-5af267d1bc6d" NA "士林75號綠地" "臺北市士林區" "天玉街圓環" "綠地" "60" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/fec3d93f-5f05-456d-a4dd-5af267d1bc6d" 25.12124 121.529243
"409" "101743dd-d534-4f3d-98d5-f0e75b8b61d5" NA "翠山公園" "臺北市士林區" "中央社區翠山街與中社路二段口" "親山公園" "93,94" "園藝管理所" "02-28812512" "/Web/Park/Detail/101743dd-d534-4f3d-98d5-f0e75b8b61d5" 25.10813 121.569656
"410" "4e55ce30-90b9-4fbe-b54c-8b4275e6a57b" NA "德行公園" "臺北市士林區" "德行西路30號仰德活動中心旁" "鄰里公園" "81" "園藝管理所" "02-28812512" "/Web/Park/Detail/4e55ce30-90b9-4fbe-b54c-8b4275e6a57b" 25.10511 121.523651
"411" "ee9c58d8-1aee-4942-8709-ef7d1cc57d43" NA "福順公園" "臺北市士林區" "延平北路5段136巷內" "鄰里公園" "75" "園藝管理所" "02-28812512" "/Web/Park/Detail/ee9c58d8-1aee-4942-8709-ef7d1cc57d43" 25.08235 121.511131
"412" "db3d6bb5-be8c-4b6b-8c34-27913345685e" NA "天壽公園" "臺北市士林區" "中山北路六段405巷右側" "鄰里公園" "81" "園藝管理所" "02-28812512" "/Web/Park/Detail/db3d6bb5-be8c-4b6b-8c34-27913345685e" 25.1140289 121.525688
"413" "3247381d-9fd9-45fd-b294-f76f0fe0f6bd" NA "明勝公園" "臺北市士林區" "承德路4段6巷56號旁" "鄰里公園" "82" "園藝管理所" "02-28812512" "/Web/Park/Detail/3247381d-9fd9-45fd-b294-f76f0fe0f6bd" 25.08576 121.520332
"414" "62e0edf1-978f-4ab0-86b9-94887a7a110e" NA "外雙溪公園" "臺北市士林區" "至善路2段284巷19號" "鄰里公園" "88" "園藝管理所" "02-28812512" "/Web/Park/Detail/62e0edf1-978f-4ab0-86b9-94887a7a110e" 25.10127 121.552391
"415" "da46aac5-82cd-4d74-8c55-c8192ba10ce2" NA "仰德一號公園" "臺北市士林區" "仰德大道1段2-1號" "鄰里公園" "86" "園藝管理所" "02-28812512" "/Web/Park/Detail/da46aac5-82cd-4d74-8c55-c8192ba10ce2" 25.10007 121.537781
"416" "2d939d35-1105-4711-adfc-739915c017d9" NA "仰德二號公園" "臺北市士林區" "仰德大道1段2-2號" "鄰里公園" "86" "園藝管理所" "02-28812512" "/Web/Park/Detail/2d939d35-1105-4711-adfc-739915c017d9" 25.09999 121.538277
"417" "b35bb78b-9120-46a4-98a0-f6ed3b006493" NA "基河公園" "臺北市士林區" "基河路14號對面" "鄰里公園" "76" "園藝管理所" "02-28812512" "/Web/Park/Detail/b35bb78b-9120-46a4-98a0-f6ed3b006493" 25.08004 121.524017
"418" "a2652b6c-b959-40b0-908d-ff44107a955b" NA "福中公園" "臺北市士林區" "福港街107巷百齡國小附近" "鄰里公園" "72" "園藝管理所" "02-28812512" "/Web/Park/Detail/a2652b6c-b959-40b0-908d-ff44107a955b" 25.08792 121.518837
"419" "3436a936-f202-4715-8e05-69421e6a2c33" NA "後港公園" "臺北市士林區" "承德路五段78號旁（度量衡檢定所旁）" "鄰里公園" "82" "園藝管理所" "02-28812512" "/Web/Park/Detail/3436a936-f202-4715-8e05-69421e6a2c33" 25.09696 121.511932
"420" "9033edda-0b4b-4178-a38a-eaa170352d6a" NA "承德公園" "臺北市士林區" "大南路138號對面" "鄰里公園" "77" "園藝管理所" "02-28812512" "/Web/Park/Detail/9033edda-0b4b-4178-a38a-eaa170352d6a" 25.08966 121.52198
"421" "879029af-02c3-48ab-b318-6f570616f001" NA "華聲公園" "臺北市士林區" "華聲街20號對面" "鄰里公園" "69" "園藝管理所" "02-28812512" "/Web/Park/Detail/879029af-02c3-48ab-b318-6f570616f001" 25.09598 121.522491
"422" "affa8061-19ce-4a85-babc-cd1e2162d965" NA "至誠公園" "臺北市士林區" "至誠路1段24號對面" "鄰里公園" "75" "園藝管理所" "02-28812512" "/Web/Park/Detail/affa8061-19ce-4a85-babc-cd1e2162d965" 25.10109 121.536682
"423" "450ffa2c-5bd2-49e8-8371-a1edc6e7519d" NA "新佳公園" "臺北市士林區" "文昌路179巷12號對面" "鄰里公園" "76" "園藝管理所" "02-28812512" "/Web/Park/Detail/450ffa2c-5bd2-49e8-8371-a1edc6e7519d" 25.09863 121.519493
"424" "c0e73c7e-4aab-49de-ad31-890368c8494d" NA "磺溪公園" "臺北市士林區" "德行西路93巷底" "鄰里公園" "76" "園藝管理所" "02-28812512" "/Web/Park/Detail/c0e73c7e-4aab-49de-ad31-890368c8494d" 25.10488 121.52063
"425" "96c2c987-5ff4-429a-ac3b-a43f899c82f4" NA "德仁公園" "臺北市士林區" "文林路714巷內" "鄰里公園" "73" "園藝管理所" "02-28812512" "/Web/Park/Detail/96c2c987-5ff4-429a-ac3b-a43f899c82f4" 25.10266 121.521461
"426" "7267c18f-a349-4217-9f6b-ff4638f100ae" NA "天和一號公園" "臺北市士林區" "天母東路69巷口" "鄰里公園" "79" "園藝管理所" "02-28812512" "/Web/Park/Detail/7267c18f-a349-4217-9f6b-ff4638f100ae" 25.1167 121.5325
"427" "e4476bbb-c1b5-49bb-a86b-3e9af1486c70" NA "社正公園" "臺北市士林區" "中正路與重慶北路四段交叉處" "鄰里公園" "79" "園藝管理所" "02-28812512" "/Web/Park/Detail/e4476bbb-c1b5-49bb-a86b-3e9af1486c70" 25.0875 121.510422
"428" "e1cd0a42-87a5-47e9-bb6e-8f04a1b722f7" NA "至德園公園" "臺北市士林區" "至善路2段113巷" "鄰里公園" "80" "園藝管理所" "02-28812512" "/Web/Park/Detail/e1cd0a42-87a5-47e9-bb6e-8f04a1b722f7" 25.0984 121.5464
"429" "05b74caf-78c6-4612-9aad-ba34c1a7c191" NA "住六(公二)" "臺北市士林區" "陽明山6-6重劃區" "自然公園" "100" "花卉試驗中心" "02-28616361" "/Web/Park/Detail/05b74caf-78c6-4612-9aad-ba34c1a7c191" 25.138 121.5581
"430" "347bd3ea-8fb9-4089-ae00-3fb7e0815f1b" NA "住六(公一)" "臺北市士林區" "臺北市陽明山住六(公一)" "自然公園" "100" "花卉試驗中心" "02-28616361" "/Web/Park/Detail/347bd3ea-8fb9-4089-ae00-3fb7e0815f1b" 25.13792 121.5588
"431" "a1104b5f-0433-4240-8f60-360d104814c4" NA "士林206號綠地(番仔田綠地)" "臺北市士林區" "故宮路15巷底" "綠地" "99" "園藝工程隊北區分隊" "02-28805456" "/Web/Park/Detail/a1104b5f-0433-4240-8f60-360d104814c4" 25.09796 121.548027
"432" "db36bc6a-58e9-4b98-bbff-c51dd9a5aa60" NA "花卉試驗中心" "臺北市士林區" "臺北市士林區仰德大道4段175巷32號" "自然公園、親山公園" "69" "花卉試驗中心" "02-28616361" "/Web/Park/Detail/db36bc6a-58e9-4b98-bbff-c51dd9a5aa60" 25.13497 121.544434
"433" "79051c54-e105-4048-a3e3-4df37e2e5abf" NA "福林公園" "臺北市士林區" "中山北路與福林路交叉口" "藝術人文" "80" "園藝管理所" "02-28812512" "/Web/Park/Detail/79051c54-e105-4048-a3e3-4df37e2e5abf" 25.0958 121.529472
"434" "c9f2a1c1-e59e-4b2d-95ca-997c61835993" NA "雙溪公園" "臺北市士林區" "福林路至善路口東南側" "自然公園" "63" "園藝管理所" "02-28812512" "/Web/Park/Detail/c9f2a1c1-e59e-4b2d-95ca-997c61835993" 25.09804 121.535919
"435" "bd9a2e92-3097-47f0-bd1c-e0b0bac9d92b" NA "芝山公園" "臺北市士林區" "至誠路一段、雨聲街交叉口" "史蹟公園" "81;75;" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/bd9a2e92-3097-47f0-bd1c-e0b0bac9d92b" 25.10237 121.531776
"436" "349ea6ca-3bcc-42aa-977a-52ca5b1a78a2" NA "士林官邸公園" "臺北市士林區" "中山北路5段378巷以北/福林路.中山北路交叉口右側(士林官邸)" "生態公園、史蹟公園、防災公園" "60" "園藝管理所" "02-28812512" "/Web/Park/Detail/349ea6ca-3bcc-42aa-977a-52ca5b1a78a2" 25.0949 121.530151
"437" "901086e3-c88f-4963-b882-c114663f53f7" NA "天母公園" "臺北市士林區" "臺北市士林區中山北路7段141巷旁" "運動公園" "60;86;88;92" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/901086e3-c88f-4963-b882-c114663f53f7" 25.12335 121.531181
"438" "b69130ed-f6c4-4101-a873-5f5ec70731b9" NA "福志公園" "臺北市士林區" "臺北市士林區忠勇街40巷20弄底" "自然公園" "89" "園藝管理所" "02-28812512" "/Web/Park/Detail/b69130ed-f6c4-4101-a873-5f5ec70731b9" 25.09905 121.534058
"439" "8f4a90b0-8ad8-4a80-a916-485ccb66ab7f" NA "原住民文化主題公園" "臺北市士林區" "臺北市士林區至善路2段221號旁" "紀念公園" "86" "園藝管理所" "02-28812512" "/Web/Park/Detail/8f4a90b0-8ad8-4a80-a916-485ccb66ab7f" 25.10157 121.550751
"440" "c498e3c1-a203-456c-8929-cb0c59993207" NA "東和公園" "臺北市士林區" "臺北市士林區中山北路7段114巷旁" "自然公園" "86" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/c498e3c1-a203-456c-8929-cb0c59993207" 25.12297 121.534813
"441" "54b3ef1d-c569-4fa5-b713-e556d4e66da0" NA "克強公園" "臺北市士林區" "臺北市士林區磺溪街55巷" "都會廣場" "89" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/54b3ef1d-c569-4fa5-b713-e556d4e66da0" 25.10745 121.52256
"442" "0c8f51c2-1f58-4144-9e30-1c9559e54733" NA "志成公園" "臺北市士林區" "臺北市士林區中正路與至誠街交叉口" "運動公園、都會廣場、藝術人文" "83" "園藝管理所" "02-28812512" "/Web/Park/Detail/0c8f51c2-1f58-4144-9e30-1c9559e54733" 25.10134 121.536369
"443" "27b2ca06-70c7-41ee-a561-9532b06f1294" NA "美崙公園" "臺北市士林區" "臺北市士林區美崙街152巷" "運動公園" "79;" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/27b2ca06-70c7-41ee-a561-9532b06f1294" 25.09738 121.51722
"444" "fb8e112e-f6a6-4df0-bac9-e16970a6c1cc" NA "前港公園" "臺北市士林區" "臺北市士林區前港街與華齡街交叉口" "運動公園" "77;" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/fb8e112e-f6a6-4df0-bac9-e16970a6c1cc" 25.08489 121.520218
"445" "0a708f4f-e7e7-4b92-9c2c-8ec738b7f44e" NA "天和公園" "臺北市士林區" "臺北市士林區天母東路69巷前" "都會廣場、綠地" "78;79;81" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/0a708f4f-e7e7-4b92-9c2c-8ec738b7f44e" 25.11982 121.533989
"446" "c7aae6c0-495a-41a7-b3a1-87d9a47b3974" NA "社子公園" "臺北市士林區" "臺北市士林區永平街20巷11弄3號對面" "運動公園" "77" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/c7aae6c0-495a-41a7-b3a1-87d9a47b3974" 25.09037 121.506027
"447" "b85f3d12-a1cb-4418-8376-ad70647a5b71" NA "海光公園" "臺北市士林區" "臺北市士林區環河北路三段與葫蘆街交口" "運動公園" "70" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/b85f3d12-a1cb-4418-8376-ad70647a5b71" 25.08185 121.507881
"448" "72752196-9dec-4748-9f98-0b331cd2dc32" NA "忠誠公園" "臺北市士林區" "臺北市士林區中山北路六段與忠誠路一段交叉口" "都會廣場" "75" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/72752196-9dec-4748-9f98-0b331cd2dc32" 25.10342 121.525742
"449" "ed551eea-9870-42e3-9387-06ce016e97fb" NA "蘭興公園" "臺北市士林區" "臺北市士林區克強路10巷底" "自然公園" "75" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/ed551eea-9870-42e3-9387-06ce016e97fb" 25.11034 121.52317
"450" "104c372a-8e89-4af6-bd9b-459c82f75c29" NA "至善公園" "臺北市士林區" "臺北市士林區福林路、至善路口東北側" "運動公園" "74" "園藝管理所" "02-28812512" "/Web/Park/Detail/104c372a-8e89-4af6-bd9b-459c82f75c29" 25.09819 121.538292
"451" "6c1e01ef-35f3-479b-ace6-ef1c652b74e2" NA "蘭雅公園" "臺北市士林區" "臺北市士林區忠誠路2段24號旁" "自然公園" "73;76;83" "陽明山公園管理所" "02-28832130" "/Web/Park/Detail/6c1e01ef-35f3-479b-ace6-ef1c652b74e2" 25.10973 121.529839
"452" "91a95eec-a6f0-43c8-9a71-806675d9f5ef" NA "松山111公園" "臺北市松山區" "民生東路四段80巷旁" "都會廣場" "62" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/91a95eec-a6f0-43c8-9a71-806675d9f5ef" 25.05639 121.552849
"453" "98fd9d8c-9cb5-4250-a7bc-6fca11274071" NA "舊宗2號公園" "臺北市松山區" "撫遠街，松山抽水站兩側" "都會廣場" "89" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/98fd9d8c-9cb5-4250-a7bc-6fca11274071" 25.05491 121.57
"454" "7f619d28-2679-4b0a-aa4f-293f0585c2d4" NA "舊宗1號公園" "臺北市松山區" "撫遠街，撫遠街抽水站旁" "都會廣場" "85" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/7f619d28-2679-4b0a-aa4f-293f0585c2d4" 25.06195 121.568863
"455" "923a47c1-172b-4182-b7bf-a4f886ace02b" NA "富民生態公園" "臺北市松山區" "新東街41之7號" "生態公園" "62" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/923a47c1-172b-4182-b7bf-a4f886ace02b" 25.06015 121.564339
"456" "b7caa527-2306-4e2e-aefa-22e297bd2382" NA "復盛公園(前名捐地公園)" "臺北市松山區" "市民大道五段99號、八德路四段106巷" "鄰里公園" "93" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/b7caa527-2306-4e2e-aefa-22e297bd2382" 25.04748 121.56147
"457" "9bb4b98e-e622-473b-8125-38ee8b7c5837" NA "安平公園" "臺北市松山區" "南京東路五段251巷32弄8號旁" "鄰里公園" "83" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/9bb4b98e-e622-473b-8125-38ee8b7c5837" 25.05302 121.564491
"458" "fb8eadd2-9462-418e-b17f-4e9008f0a3a2" NA "鵬程公園" "臺北市松山區" "健康路325巷6弄底" "鄰里公園" "78" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/fb8eadd2-9462-418e-b17f-4e9008f0a3a2" 25.05552 121.568672
"459" "3e508876-6b82-4b5b-829b-5eae5114e074" NA "民有二號公園" "臺北市松山區" "民生東路三段113巷14號前" "鄰里公園" "69" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/3e508876-6b82-4b5b-829b-5eae5114e074" 25.05964 121.546318
"460" "67545e57-9b43-4e41-a11e-d84803a99594" NA "民有三號公園" "臺北市松山區" "民生東路三段127巷14號前" "鄰里公園" "69" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/67545e57-9b43-4e41-a11e-d84803a99594" 25.05862 121.547623
"461" "15a0b69e-dea2-479c-9253-5437f08cbf64" NA "敦化公園" "臺北市松山區" "八德路三段12巷52弄2之1號邊" "鄰里公園" "62" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/15a0b69e-dea2-479c-9253-5437f08cbf64" 25.04641 121.550484
"462" "f877c8e8-f17c-4a29-b6af-ffe16d03bfa4" NA "民有一號公園" "臺北市松山區" "敦化北路244巷31號前" "鄰里公園" "69" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/f877c8e8-f17c-4a29-b6af-ffe16d03bfa4" 25.06077 121.5474
"463" "06b2571b-1299-4cb3-b974-bcb974058ce9" NA "吉祥公園" "臺北市松山區" "八德路四段245巷52弄至56弄間" "鄰里公園" "70" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/06b2571b-1299-4cb3-b974-bcb974058ce9" 25.0505333 121.564049
"464" "3776c136-3bca-44a7-8cee-3e996b3e8da1" NA "復源公園" "臺北市松山區" "光復南路22巷至32巷間" "鄰里公園" "76" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/3776c136-3bca-44a7-8cee-3e996b3e8da1" 25.04649 121.554482
"465" "7dd68459-2084-4645-abd1-7cce15ea105b" NA "吉仁公園" "臺北市松山區" "八德路3段、延吉街口" "鄰里公園" "72" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/7dd68459-2084-4645-abd1-7cce15ea105b" 25.04781 121.553482
"466" "b31d4e0a-5842-403f-9df1-062c109ba5b5" NA "美仁二號公園" "臺北市松山區" "八德路三段99巷12～18號前" "鄰里公園" "74" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/b31d4e0a-5842-403f-9df1-062c109ba5b5" 25.0495 121.553421
"467" "770e7eae-def4-4882-9a41-7dd93950b15d" NA "美仁一號公園" "臺北市松山區" "南京東路四段52巷14號前" "鄰里公園" "74" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/770e7eae-def4-4882-9a41-7dd93950b15d" 25.05015 121.553459
"468" "86132ef0-7bf5-4a1f-804e-90c02cf981cc" NA "寧安公園" "臺北市松山區" "寧安街50巷、育達商職第二校區前" "鄰里公園" "75" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/86132ef0-7bf5-4a1f-804e-90c02cf981cc" 25.05035 121.554871
"469" "18d47f4e-1783-49c4-a0dc-24c1efd35069" NA "八德公園" "臺北市松山區" "八德路二段366巷21之1號前" "鄰里公園" "67" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/18d47f4e-1783-49c4-a0dc-24c1efd35069" 25.04693 121.545708
"470" "17da8dfc-e3a9-4259-b41c-72d0ee74196f" NA "敦中公園" "臺北市松山區" "敦化北路4巷31號邊" "鄰里公園" "70" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/17da8dfc-e3a9-4259-b41c-72d0ee74196f" 25.0499 121.545891
"471" "e8ab39ed-5d2e-495c-bc31-c727ecf71e7a" NA "寶清公園" "臺北市松山區" "寶清街85號對面" "鄰里公園" "63" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/e8ab39ed-5d2e-495c-bc31-c727ecf71e7a" 25.05212 121.567642
"472" "5c93f823-29a4-45d7-bb70-3af3d70d8c21" NA "西松公園" "臺北市松山區" "三民路、健康路口" "鄰里公園" "68" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/5c93f823-29a4-45d7-bb70-3af3d70d8c21" 25.05369 121.564133
"473" "ee4b7ddd-c233-47e6-b66e-33a04e57d4a8" NA "健康公園" "臺北市松山區" "健康路、松山變電所旁" "鄰里公園" "74" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/ee4b7ddd-c233-47e6-b66e-33a04e57d4a8" 25.05412 121.568871
"474" "d5a598d1-b854-4e78-824c-0b7edd8dcc68" NA "新東公園" "臺北市松山區" "民生東路五段、撫遠街口" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/d5a598d1-b854-4e78-824c-0b7edd8dcc68" 25.0588 121.568367
"475" "41bffa5c-3fe9-405c-8118-850684018b9a" NA "長壽公園" "臺北市松山區" "健康路174號旁" "鄰里公園" "69" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/41bffa5c-3fe9-405c-8118-850684018b9a" 25.05337 121.558922
"476" "959e4093-8c0a-4c1b-85c9-a1afeed2c515" NA "中華公園" "臺北市松山區" "健康路15巷口" "鄰里公園" "68" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/959e4093-8c0a-4c1b-85c9-a1afeed2c515" 25.05535 121.544273
"477" "cc0dc8bf-73f6-4461-b8e6-4ed1d34ba40a" NA "富錦一號公園" "臺北市松山區" "民生東路5段85號旁" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/cc0dc8bf-73f6-4461-b8e6-4ed1d34ba40a" 25.05889 121.559029
"478" "4bb2c602-a211-49e4-8ca7-ebb4a2899a9d" NA "婦聯公園" "臺北市松山區" "延壽街330巷20弄" "鄰里公園" "71" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/4bb2c602-a211-49e4-8ca7-ebb4a2899a9d" 25.05469 121.559731
"479" "729b0ebc-158f-4d12-873e-2a79edca9f47" NA "富錦二號公園" "臺北市松山區" "民生東路5段69巷2弄27號旁" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/729b0ebc-158f-4d12-873e-2a79edca9f47" 25.05961 121.559624
"480" "af072e36-a03c-48d2-8874-e3a2ea168cf2" NA "精忠公園" "臺北市松山區" "民生東路四段97巷6弄2號旁" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/af072e36-a03c-48d2-8874-e3a2ea168cf2" 25.05934 121.55217
"481" "880b13c8-27a8-48fb-bef1-26e4f390ba99" NA "新中公園" "臺北市松山區" "新中街、富錦街口" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/880b13c8-27a8-48fb-bef1-26e4f390ba99" 25.06052 121.560867
"482" "2bec2feb-c4f6-45e1-b21c-963cc5d1685d" NA "延壽一號公園" "臺北市松山區" "光復北路165巷17號前" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/2bec2feb-c4f6-45e1-b21c-963cc5d1685d" 25.05763 121.556351
"483" "c202f2f3-5dc4-4f0e-a37e-911d432b9bc8" NA "富錦三號公園" "臺北市松山區" "民生東路5段69巷4弄11號旁、富錦街374號" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/c202f2f3-5dc4-4f0e-a37e-911d432b9bc8" 25.06024 121.5589
"484" "7674a6d8-c78c-48a4-84d8-d51ed89f0165" NA "延壽三號公園" "臺北市松山區" "敦化北路199巷5號前" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/7674a6d8-c78c-48a4-84d8-d51ed89f0165" 25.05687 121.5518
"485" "3eb84e73-2805-4bab-a8ec-96b1b17b2512" NA "慶城公園" "臺北市松山區" "慶城街16巷、南京東路3段303巷" "鄰里公園" "74" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/3eb84e73-2805-4bab-a8ec-96b1b17b2512" 25.05327 121.546387
"486" "3ad8d832-e914-4b09-a3dd-0e0c762302cc" NA "延壽二號公園" "臺北市松山區" "民生東路四段56巷3弄20號前" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/3ad8d832-e914-4b09-a3dd-0e0c762302cc" 25.05735 121.552757
"487" "bd9651d0-a075-46c0-95c5-81533751fd94" NA "富錦六號公園" "臺北市松山區" "民生東路四段105號旁" "鄰里公園" "60" "圓山公園管理所" "02-25850192" "/Web/Park/Detail/bd9651d0-a075-46c0-95c5-81533751fd94" 25.05821 121.5529
